008887  ,RAIN,DLY3208 ,1800-12-31,289,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
2007    ,DCNN,DLY3208 ,1800-12-31,289,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
2052    ,DCNN,DLY3208 ,1800-12-31,300,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
005783  ,RAIN,DLY3208 ,1800-12-31,300,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
005782  ,RAIN,WADRAIN ,1800-12-31,300,1001,F,2999-12-31,1996.0,,,,
005349  ,RAIN,CLMSN   ,1800-12-31,310,1001,F,2999-12-31,1990.0,,,,
2084    ,DCNN,CLMSN   ,1800-12-31,310,1001,F,2999-12-31,1990.0,,,,
2084    ,DCNN,DLY3208 ,1800-12-31,310,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
005349  ,RAIN,DLY3208 ,1800-12-31,310,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
457096  ,RAIN,CLMSN   ,1800-12-31,657,1001,F,2999-12-31,1990.0,,,,
457097  ,RAIN,CLMSN   ,1800-12-31,657,1001,F,2999-12-31,1990.0,,,,
4832    ,DCNN,DRADR35 ,1800-12-31,657,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
4832    ,DCNN,NCM     ,1800-12-31,657,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,89.0
457096  ,RAIN,NCM     ,1800-12-31,657,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,89.0
03529   ,WMO ,NCM     ,1800-12-31,657,1001,F,2999-12-31,,,ID XREF 1           ,,89.0
457100  ,RAIN,NCM     ,1800-12-31,657,1001,T,2999-12-31,1977.0,,ID XREF 2           ,,89.0
4834    ,DCNN,NCM     ,1800-12-31,657,1001,T,2999-12-31,1977.0,,ID XREF 2           ,,89.0
03529   ,WMO ,SREW    ,1800-12-31,657,1001,F,2999-12-31,,,ID XREF 1           ,,89.0
457096  ,RAIN,SREW    ,1800-12-31,657,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,89.0
03529   ,WMO ,SYNOP   ,1800-12-31,657,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,89.0
03528   ,WMO ,SYNOP   ,1800-12-31,657,1001,T,2999-12-31,1977.0,,ID XREF 2           ,,89.0
457097  ,RAIN,WADRAIN ,1800-12-31,657,1001,F,2999-12-31,1996.0,,ID XREF 1           ,,
457100  ,RAIN,WAHRAIN ,1800-12-31,657,1001,T,2999-12-31,1977.0,,ID XREF 2           ,,
457173  ,RAIN,AWSDLY  ,1800-12-31,658,1001,F,2999-12-31,,,ID XREF 2           ,,
4831    ,DCNN,AWSDLY  ,1800-12-31,658,1001,T,2999-12-31,,,ID XREF 2           ,,
99059   ,CLBW,AWSDLY  ,1800-12-31,658,1001,F,2999-12-31,,,ID XREF 2           ,,
457173  ,RAIN,AWSHRLY ,1800-12-31,658,1001,F,2999-12-31,,,ID XREF 2           ,,
4831    ,DCNN,AWSHRLY ,1800-12-31,658,1001,T,2999-12-31,,,ID XREF 2           ,,
99059   ,CLBW,AWSHRLY ,1800-12-31,658,1001,F,2999-12-31,,,ID XREF 2           ,,
457134  ,RAIN,CLMSN   ,1800-12-31,658,1001,F,2999-12-31,1990.0,,,,
4833    ,DCNN,CLMSN   ,1800-12-31,658,1001,F,2999-12-31,1990.0,,,,
457134  ,RAIN,DLY3208 ,1800-12-31,658,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
4833    ,DCNN,DLY3208 ,1800-12-31,658,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
456753  ,RAIN,CLMSN   ,1800-12-31,660,1001,F,2999-12-31,1990.0,,,,
4835    ,DCNN,CLMSN   ,1800-12-31,660,1001,F,2999-12-31,1990.0,,,,
456753  ,RAIN,DLY3208 ,1800-12-31,660,1001,T,2999-12-31,1996.0,,ID XREF 2           ,,
4835    ,DCNN,DLY3208 ,1800-12-31,660,1001,T,2999-12-31,1996.0,,ID XREF 2           ,,
472770  ,RAIN,CLMSN   ,1800-12-31,669,1001,F,2999-12-31,1990.0,,,,
472771  ,RAIN,CLMSN   ,1800-12-31,669,1001,F,2999-12-31,1990.0,,,,
4869    ,DCNN,NCM     ,1800-12-31,669,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,92.0
03520   ,WMO ,NCM     ,1800-12-31,669,1001,F,2999-12-31,,,ID XREF 1           ,,92.0
472771  ,RAIN,NCM     ,1800-12-31,669,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,92.0
03520   ,WMO ,SREW    ,1800-12-31,669,1001,F,2999-12-31,,,ID XREF 1           ,,92.0
472771  ,RAIN,SREW    ,1800-12-31,669,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,92.0
03520   ,WMO ,SYNOP   ,1800-12-31,669,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,92.0
472770  ,RAIN,WADRAIN ,1800-12-31,669,1001,F,2999-12-31,1996.0,,ID XREF 1           ,,
476390  ,RAIN,CLMSN   ,1800-12-31,671,1001,F,2999-12-31,1990.0,,,,
4882    ,DCNN,CLMSN   ,1800-12-31,671,1001,F,2999-12-31,1990.0,,,,
476390  ,RAIN,DLY3208 ,1800-12-31,671,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
4882    ,DCNN,DLY3208 ,1800-12-31,671,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
476390  ,RAIN,DLY3208 ,1800-12-31,671,1001,T,2999-12-31,1975.0,,ID XREF 1           ,,
4882    ,DCNN,DLY3208 ,1800-12-31,671,1001,T,2999-12-31,1975.0,,ID XREF 1           ,,
488202  ,WIND,HWND6910,1800-12-31,671,1001,T,2999-12-31,1991.0,,ID XREF 1           ,,
488201  ,WIND,HWND6910,1800-12-31,671,1001,T,2999-12-31,1974.0,,,,
4882    ,DCNN,NCM     ,1800-12-31,671,1001,T,2999-12-31,1974.0,,ID XREF 1           ,,
